"epci2018";"FAM_1_b100";"FAM_3_b100";"FOR_1_b100";"FOR_2_b100";"EMP_2_b100";"EQU_2_b100";"EQU_3_b100";"EQU_4_b100"
"200040210";67,3939750364345;55,0480122224343;92,880060928588;105,119336036586;95,3553495898447;102,418312235908;43,75;662,068965517242
"200040244";53,9572759616121;106,601410084579;118,883991656026;119,564178191313;98,3777987465619;85,3968017258449;75;260,344827586207
"200040251";69,8104203911351;118,338107032497;106,313108832617;112,794488656943;116,829690284263;201,269172177341;131,25;332,758620689655
"200040277";89,818199823118;133,950128538706;147,183704569168;114,785615730287;105,648805694771;127,405266666118;100;60,3448275862069
"200040293";66,6214395416708;67,5155904788538;31,536020687381;105,084889221595;111,767682482882;211,268250627106;62,5;479,310344827586
"200040350";84,7990298674911;103,261051998885;126,144082749524;109,535158087078;124,767714135733;125,924434640243;62,5;187,931034482759
"200040384";93,115788276143;63,7430848479944;111,502358858954;126,776539344133;115,574256658108;149,61481059835;37,5;24,1379310344829
"200040392";97,7475379661337;61,5768620271951;111,502358858954;103,516932197745;99,0620002958103;143,43748031452;75;146,551724137931
"200040400";74,3501161682954;55,1886861424536;88,3008579246669;120,91571955157;108,943939037278;276,211958027724;75;348,275862068966
"200040418";63,549797863698;57,2526642797489;64,8523006071142;114,466839093332;104,159443806027;199,383797662959;56,25;651,724137931035
"200040426";72,0207176550281;94,2747530174194;108,677978984205;120,534688410143;126,575994486219;215,383335406458;100;436,206896551724
"200040442";95,1732017906821;82,9259839089027;49,5330167864624;104,400608909008;98,6943278409488;65,8565644088985;81,25;115,51724137931
"200040459";95,0267623685151;101,696608335174;127,793025007688;100,832450264018;102,878069067436;76,8064580820007;31,25;118,965517241379
"200040475";52,3751936266274;121,238062617431;75,9830769566977;118,030540160465;104,716970977928;255,519175272278;100;570,689655172414
"200040491";87,497136327503;117,927136504862;78,2740205779099;112,664885633754;106,902853531692;124,347214494473;75;167,241379310345
"200040509";108,74622142624;85,261654644607;118,732739758245;103,904400035443;90,5320559187726;174,367852164167;50;272,413793103448
"200040558";72,335686540611;48,9417560580305;95,9277512395371;136,711587561524;108,993584249133;207,360278982762;62,5;525,862068965518
"200040566";78,2646653834771;124,729566917294;177,800741635885;120,510560215719;114,232166184016;82,1716338110024;75;184,48275862069
"200040574";71,2794664355868;107,77498453022;64,3008268085378;82,1815296741308;111,022655322074;113,098412690971;131,25;68,9655172413793
"200040590";102,883200191392;130,911814117933;64,3008268085378;103,507813658933;103,375699705888;93,1718595169894;93,75;39,6551724137931
"200040624";91,9499642715832;81,5907269871287;111,490982228115;100,963554118094;98,8029029513099;125,520107607987;50;315,51724137931
"200040657";87,6086392650049;89,804504823753;113,503878138631;103,184476013717;111,66724993903;106,477912545042;93,75;432,758620689655
"200040681";87,3275022330564;82,0682477834319;189,216124124286;110,108317954058;90,8974026122965;115,83911941284;62,5;136,206896551724
"200040715";104,449756594365;99,386401737761;95,6661713691912;82,8124275684892;98,0447768343576;65,3627534835681;87,5;6,89655172413803
"200040764";90,5497599035961;69,1928454629868;80,8615915061052;97,4867532687351;102,877062320292;72,1010074907133;31,25;398,275862068966
"200040772";54,1745190865809;75,6931679094389;91,8094108756006;128,153317689337;103,911223249752;257,048039302781;93,75;550
"200040798";94,4637985486332;56,3451153648137;84,7304004100611;85,7072465827497;92,5277052943023;29,3730238116943;31,25;555,172413793104
"200040814";76,6256351998168;65,7009675613582;75,8106549185121;109,278538579636;100,394990840826;220,463336029459;131,25;387,931034482759
"200040830";64,1734282639751;54,2683909394546;158,04937768383;112,551611953091;99,945751196438;242,681439846791;87,5;460,344827586207
"200040889";72,9333320989473;50,8060320201699;106,166039793339;116,120924501272;107,57402719867;280,670279105819;75;384,48275862069
"200040905";87,8466992638239;63,4066381271874;158,41010391578;116,914042256942;108,45976786626;204,993707772791;75;162,068965517242
"200040947";76,4798655927208;113,795802300697;82,9431770300248;107,611869319551;114,431172005953;112,891608079979;93,75;18,9655172413792
"200040954";58,4879547225405;112,799464110481;157,680103436905;107,284264174518;114,900369810693;126,164046969627;118,75;81,0344827586208
"200041010";78,5161116473833;86,5827197641381;74,5710176214276;93,9846427750481;110,125437738243;179,262609919922;106,25;165,51724137931
"200041051";74,7871831625532;41,0736440380338;158,04937768383;113,77896713596;108,194617846962;192,89583533007;43,75;500
"200041150";84,1387859027269;62,1330549015103;92,8968051256186;120,532226071023;114,090439959744;201,07360017922;62,5;327,586206896552
"200041168";79,9290726345068;48,7575249843485;111,502358858954;112,194513255085;108,681965950062;217,673988265768;43,75;508,620689655173
"200041283";72,0284257729764;65,0255724589459;140,878125201825;117,71495345819;122,845962385985;152,85839311546;212,5;258,620689655173
"200041317";88,2383771867532;71,0651927947094;64,4512991771532;99,4794639961028;93,2892825060502;72,4930739666439;50;117,241379310345
"200041325";75,3654885707993;61,0055409208625;141,175076151541;113,65171559665;118,82027919455;102,893247126254;162,5;67,241379310345
"200041333";70,5519915361458;77,061969040547;91,3214918870859;124,796481488701;109,028466102594;202,335406049602;62,5;281,034482758621
"200041366";72,5534170852308;66,3101494463576;93,1165153773291;91,8221839641108;114,283562615557;133,099300393487;68,75;179,310344827586
"200041416";44,1684262986052;67,0649989353494;91,3214918870859;128,47549689563;105,740501939932;230,312277162922;43,75;574,137931034483
"200041440";83,3970611531149;44,4452665955278;158,04937768383;109,292323241992;101,701263579515;277,726540192955;93,75;696,551724137931
"200041465";65,7418262725734;69,1992679299965;128,115084042485;121,483970659706;111,14805132975;188,749335619413;25;612,068965517242
"200041499";62,5193591705994;86,5303697354508;53,7373792512973;105,495603182211;119,729527229663;147,238470223396;112,5;162,068965517242
"200041507";210,853198821273;101,749864532517;66,0754719164174;105,170562852895;97,9938085394369;123,617186360714;375;25,8620689655173
"200041515";100,389085145601;103,404223853812;59,475828489359;110,283110196028;113,277818883233;132,520323976216;106,25;113,793103448276
"200041523";85,0320559033758;66,827400854792;116,078531745058;124,936376504927;114,367408486841;256,726753410487;68,75;208,620689655172
"200041556";75,8684563859618;53,6992298531787;106,402021018399;134,309992457761;109,134485590898;253,136169446704;68,75;750
"200041572";76,0629324514071;41,7557270970663;111,502358858954;117,260910682181;80,6031494762653;242,593485715516;62,5;582,758620689655
"200041614";73,1630858938379;80,8157157009544;210,240137915874;114,865652632904;113,462400104381;197,369681979277;125;60,3448275862069
"200041622";73,5070253033784;114,530481190872;116,101402559524;124,64856268196;122,942254069599;238,400089780209;93,75;698,275862068966
"200041630";108,036698689671;95,4703213846135;116,101402559524;119,023346594527;102,223747281005;110,181002568173;50;22,4137931034482
"200041689";85,9845331630192;72,8138598346502;78,1598630369601;124,3664108982;108,790238108014;257,35656493869;68,75;351,724137931035
"200041721";78,8936240289331;95,1205103626594;118,375678826533;132,847046912923;111,153372359667;157,210233488854;62,5;127,586206896552
"200041762";96,1618441669842;71,5504251163892;96,6558556132718;113,606660473366;100,623128026971;93,6572140664014;56,25;134,48275862069
"200041788";256,878967573218;97,9880677642731;96,1939625253997;126,633302606627;111,640050868043;118,812773906737;375;86,2068965517242
"200041853";63,5507485153577;105,742169948682;112,37899955094;110,509415827622;126,241534516482;257,601294524607;125;581,034482758621
"200041861";76,9497965531582;87,5927280555955;112,37899955094;110,709403908789;131,417046978769;366,189234752873;106,25;491,379310344828
"200041879";79,1584948505254;79,1622883566012;112,37899955094;118,70572066418;118,978905802503;282,973012291169;93,75;377,586206896552
"200041887";76,2490838277455;89,7323001732135;87,9173212545588;97,9144598478494;108,485987223166;314,873121907057;200;463,793103448276
"200041960";71,374762419361;106,204557342092;37,2436028194639;87,7181047998465;106,429317035437;123,241952483042;143,75;6,89655172413803
"200041994";68,2158027589956;86,2960388297089;96,7476740851808;109,256799749192;115,165128417736;72,2682263761517;87,5;51,7241379310345
"200042000";85,7294992860712;113,696150913187;143,848515416124;123,715393192062;119,27305949843;169,044156196372;106,25;441,379310344828
"200042174";94,823919850942;86,6967345284307;107,943952762709;103,541672494026;99,4690826216874;63,7817584415858;93,75;39,6551724137931
"200042182";51,8932328503219;77,7345941658842;57,7269531226636;134,247382148342;108,402606114144;194,708591372931;56,25;253,448275862069
"200042190";109,722921072162;137,610710403578;156,692875140907;122,399346310942;110,748490759915;112,751625508593;93,75;1,72413793103439
"200042372";76,9259900009053;75,4125882211869;131,497539907827;101,006948659765;108,002622124675;201,336614922017;118,75;384,48275862069
"200042414";53,3243276704476;84,7512387597126;77,0276367364192;125,884896548403;113,304189611532;172,373677289898;112,5;193,103448275862
"200042463";69,3088946949897;77,7151484898697;63,7655124652328;102,622540853993;111,898501220886;182,092503362206;131,25;1198,27586206897
