"epci2018";"FAM_1_b100";"FAM_2_b100";"FAM_3_b100";"FOR_1_b100";"FOR_2_b100";"FOR_3_b100";"EMP_1_b100";"EMP_2_b100";"EMP_3_b100";"EMP_4_b100";"EQU_2_b100";"EQU_3_b100"
"200000172";86,924673083914;95,6248318779377;101,165140690951;82,7757064741241;103,170470281391;90,4092475843756;82,2657463885743;98,1184050804114;99,2997300089629;104,539037265821;54,0808045061591;87,5
"200000438";53,2030949715838;86,8146176145861;121,714980458897;105,727699414341;110,817555504565;98,7907047092854;81,9138994607126;104,08622763802;157,178195202153;118,32662499351;65,9262538950455;100
"200000545";107,267887959506;141,767859998834;121,953028263625;161,325206499205;137,269775020079;178,726644726207;181,679725111209;111,147769020456;81,1105918171334;103,607880180925;54,7183234965602;18,75
"200000628";83,4521227510071;200,444156614217;108,292652029565;25,617495796472;122,69675335036;170,658584047023;143,545837342297;115,041709649327;119,686036785145;107,105410353745;75,67655095318;81,25
"200000800";79,1979732681138;57,8770995375717;80,1941958652802;64,3372509115158;117,058179749362;105,429304553683;83,4828767072036;103,370576091428;105,864546038761;78,6457590530758;98,1793320905882;68,75
"200000925";62,1278327933194;59,3562583680817;94,6850450726667;210,240137915874;102,76854406531;66,9721682227533;62,3674464833632;101,971570746473;121,388934613381;118,911667608164;126,188854506952;162,5
"200000933";82,7952419556643;89,3484202630496;59,6235457932874;101,359942074527;126,799898432301;115,298711333063;93,4294751893947;99,7969544616328;93,6110954494465;92,0388452578668;139,531652481922;31,25
"200004802";68,0542243991465;127,321625715307;62,7533038927272;96,9756311828174;91,4975968735917;103,669715644127;94,3558504828417;107,518597923081;116,696967196741;106,529831592999;89,1614551647008;106,25
"200005932";70,9207003518451;58,9531786439021;82,1667971035731;64,3372509115158;94,3641784626292;62,9271411776458;53,5194493329666;110,346887214473;87,4972647209212;101,397814970498;95,8425523351991;187,5
"200005957";90,4957226489979;171,375913419914;125,927615116379;210,240137915874;128,406164621299;137,640943128903;135,042234872453;122,050549193817;124,814082810723;165,1850478909;197,159434808707;75
"200006682";77,4858544020212;75,6608084803039;82,5710553437739;88,8163655006497;108,217393362433;83,344661502277;79,4288640102258;102,391333401688;97,0108824935277;95,5416376837;133,979743533029;56,25
"200006716";86,1227799459812;128,005783994752;121,444915796364;161,325206499205;122,435501776823;116,439609249084;119,445160469025;89,5166802840859;66,8076473200589;99,5085513003842;116,850649510925;62,5
"200006930";65,5211109055544;65,181431997721;82,8539349290058;126,144082749524;113,515022635305;94,0460504367801;73,0974656255319;118,591125013113;119,315031556936;96,1477688359685;180,317234715453;25
"200006971";80,4001964406322;56,8743374414814;86,1826411382939;69,3631145553649;127,216166058185;121,036568575636;93,1403833440861;87,8283264181371;81,6190983564213;113,059882545674;196,808684037971;18,75
"200007052";78,2662381509276;65,0777408205182;33,7248371296033;80,091481110809;134,9103272407;85,0422789904049;80,9020817917139;121,402503671713;97,7041841898115;98,3526809779333;203,536899697248;75
"200007177";75,516804978824;115,79773267804;83,1633362952059;101,359942074527;124,774261293859;145,772217645145;113,795279498563;105,80690169894;125,497149767104;174,234669499293;284,028926009416;100
"200010650";93,4919272578795;112,645209525244;99,2566869955017;117,231729077003;109,53741382495;97,3432914102981;87,6796481612306;113,785355234192;116,695846249839;97,8373113100096;144,637499627043;56,25
"200010700";66,9133247181665;149,979033653329;102,222474350036;115,222517143505;121,302148208401;129,850703210173;108,243920118524;113,486749806179;129,346707615829;113,153190024319;148,1794457977;81,25
"200011773";120,523403642844;129,674377586552;97,6137548156307;67,8502263273956;97,4397890978436;113,898006350457;118,895973384613;100,790334126908;118,238954393461;97,8170535200473;109,091529450404;143,75
"200011781";66,6125201122546;91,2495104431703;78,3485101532522;87,9998059569196;122,522695843067;104,505166658287;99,5039456728253;120,007272253365;113,939245642177;79,6490848664363;138,043391240405;118,75
"200012060";40,7220884721649;78,3682182568226;87,1672343913848;79,6699469996995;120,196320023739;125,332539154036;79,5003517722861;103,163818307605;122,957761219293;137,197463970863;270,642783034607;87,5
"200013050";54,1947267507818;93,3643109750493;67,6422372905573;123,670669362279;117,441789397115;85,9933602505384;71,0374420179836;106,090598854878;122,696430021058;107,147767521157;181,438090567637;93,75
"200015162";88,7492050193492;269,879398405484;56,3316620029341;71,0698771297539;102,580647211036;180,808031220289;135,673262080339;114,999918358691;91,6502366318008;91,673756384314;147,686074550121;68,75
"200016905";50,8732403390747;70,8058130193624;72,1031188336822;67,5664144808547;121,021411732308;83,1110452646728;89,3637617068077;115,655223526029;145,372541863841;146,683404340929;150,583567465731;56,25
"200017341";104,11120360397;114,281051862282;83,9656697328631;154,774774897867;104,322828000341;114,590879880142;127,806365201404;108,118391051031;138,995522861096;127,067297277187;123,42719679712;50
"200017846";96,415477976227;76,066582441276;130,038786861971;99,7667321128567;101,742965817142;100,361326122233;86,5513945740126;103,772142185889;79,0799863718504;94,3354303822363;101,043784325126;131,25
"200018083";70,1082421133234;141,215605533068;116,687069621238;117,406830264709;110,763827042864;108,292419531795;99,066671381211;116,813689899234;153,055102478692;135,250723714468;232,639020389932;93,75
"200018166";69,2633096073077;72,2374990450127;93,465458617376;27,7555265533854;75,4367799841546;62,1427944509968;58,2144283914699;105,263216235745;117,633178347291;97,5824081765678;81,9762198799432;125
"200018406";71,6965954377791;116,727178702921;77,4115733720258;86,569468553595;125,698858407702;137,83753389426;95,4821066125075;99,8134102615518;90,1042786940288;95,7117604645234;99,7363786129711;50
"200018521";74,7029040614158;64,9635995482023;69,4590875863243;80,091481110809;123,253157492834;122,349006671032;84,397842026202;111,454996583029;116,132909928775;122,984839783598;279,072716562272;162,5
"200018653";350,560537067681;54,8153427963334;112,181570944192;95,0988950689506;105,623250657683;143,30554856316;210,247824379795;93,7630059804142;56,8529071678205;91,9619224532709;93,8674290814334;375
"200022986";75,7396301100181;76,6233939311203;74,338490293036;84,6036772297278;64,2984566193096;62,0815770900469;65,4170932054892;102,275018818681;118,915746798402;120,097297365182;120,255209310701;181,25
"200023075";58,686753526805;75,9973501598551;91,380549844918;62,4242426304835;123,607818976025;91,8684940270044;76,4516805110132;87,5515706337928;117,453560627559;80,2849623486292;175,752625606132;100
"200023125";93,0799254838094;76,6114180036957;106,530298167838;74,9043969627811;90,8004545036497;70,6668435549135;70,6791028660499;114,776186475877;75,5150405612799;76,4970936700149;51,6983942277053;150
"200023240";103,9165590545;106,959506974941;117,791009316808;25,5847786881751;111,757759457819;103,365256804041;95,8735652539697;111,266216746727;91,9213746126556;99,7402413295735;104,008852407659;100
"200023299";96,4999371971465;92,617289862244;75,564725361843;84,7304004100611;104,129231473191;47,8258740445661;51,1989306297839;106,655258100115;80,3741628593063;228,06305962881;65,1778759256846;50
"200023307";88,4238322819294;102,657064287689;87,2229271410898;111,444365789553;114,537246406028;146,218155055461;117,680820431518;94,5973490440697;101,710166298642;109,60367674878;122,012425961791;37,5
"200023372";89,1811406859911;69,098672464154;55,8961856855805;124,879480416196;75,570556472292;43,1730126073491;37,3127287610447;94,7462564427938;92,6435399647703;192,908135350728;60,4187546985752;25
"200023414";118,482261294521;89,2681294318403;100,527729758398;100,635980407554;103,967913022271;97,9405247221157;110,559388860337;105,862701909124;97,4199345296667;98,5106548147186;88,3376439633921;93,75
"200023620";63,790750841018;77,4922391343163;87,4200060216102;51,6248025487376;78,2468309921946;72,1932092830771;59,9748156989568;89,9792263541272;110,820328878145;101,454610715669;109,806145693194;131,25
"200023737";102,022302313471;58,4302292684891;59,4916032289991;77,7673979535757;98,4888127132484;97,8905642076719;98,4519609339517;94,5657663090649;98,5309473364904;91,369434928765;169,391964534063;25
"200023778";54,0200644469188;71,249751281179;58,5105457458396;60,6310510094467;121,639458097427;119,592937313184;106,51533969002;105,662528685139;119,159942892171;100,569178103942;115,578760541816;68,75
"200023794";73,0931706991536;110,308129440538;73,6056333117451;107,31515160439;117,019115093113;139,436369817503;114,63531580879;99,2540009328207;124,592092238053;132,910270090295;209,804179329612;68,75
"200023919";74,8256049906644;107,162002648937;120,379064385137;25,5847786881751;114,789334429405;122,763650369957;106,037407017039;117,835978799727;98,1181527947322;112,673396832045;95,7432448703073;131,25
"200026573";79,9892655696015;105,520732196718;103,424156196509;109,324871716254;118,008600166335;121,501303114168;95,1345436379938;110,10785341954;96,7896389197262;96,9056969194643;132,810738224612;37,5
"200027027";51,6434232450003;55,2668968208408;97,1443546273338;60,4750112992408;108,841130903763;84,6526678693071;83,3808771659737;104,027938890025;116,655077490169;118,053111752639;96,7988256322049;87,5
"200027076";85,4756706221007;92,6689325276008;64,491875246645;59,9940840206587;123,962890928839;144,613629738244;92,0343234208682;121,010960694353;111,365074691037;106,705725439643;207,344675246598;131,25
"200027100";91,4557896039056;109,76423998937;52,1258944021913;0;100,922383935262;114,254599673891;99,6245248659163;105,245572622007;91,9528262064634;99,0257583604434;81,7467262800364;62,5
"200027183";140,477883055535;157,394232773251;91,3108780574425;71,7044178984602;105,707056911507;161,200405665262;144,100323443332;94,4820212075581;104,738843674791;102,916677527943;78,2442333801293;50
"200027217";91,3276521635389;69,8723113394035;43,4657017110433;158,04937768383;112,696980761825;157,781918039769;115,671620779751;93,339546377086;85,4872631563928;97,0143639087938;166,359799519801;25
"200027308";59,5395849844435;87,3743778821232;94,6354880026022;77,9211699967923;117,092646548713;103,289770991612;75,4136190877766;102,765932559984;116,549583159826;118,376134178659;264,496964851066;106,25
"200027548";220,659777317402;192,908441437873;306,744054188997;168,192110332699;127,794612323772;161,254696420843;260,715626076012;107,108229054388;66,9423904844685;157,958532539566;14,1338663384699;375
"200029734";69,4620539539376;93,3077432823771;56,727619926327;30,5581595807956;121,793089916951;138,800504714798;86,4143263615726;105,818793450604;117,385005087556;129,228750963995;257,961948807022;62,5
"200029999";54,9806554360956;84,5140439543952;102,620503896334;162,167863254936;105,49763596679;106,698193223869;81,496800898054;108,622791146466;117,381086040791;103,200294046249;108,014634487102;112,5
"200030195";120,206953430294;112,615134787227;78,0477630147382;62,6364053585338;92,9170824610377;96,3085065832594;98,5489046549199;98,5678821449336;92,0902551944951;85,9523652886707;41,3975863552678;87,5
"200030385";88,5757233227753;81,1681055490387;98,8239871232936;111,803349204185;103,261823025552;105,249638012403;90,031072476335;101,034908595373;85,1977109860518;95,910492016895;103,348509221301;62,5
"200030435";91,8177141648667;76,2775203627941;58,8539167135975;107,154650937768;114,913922677804;118,179867543542;96,7430991063486;106,853724795983;105,370872783386;118,74692375491;231,010193154325;56,25
"200030526";63,6908587455681;85,6721237133422;93,0529318517832;144,12221468438;113,020585738316;106,97410234027;84,1016226389285;105,718507162591;123,317590919793;112,791324661755;112,815196865425;131,25
"200030633";103,33067348671;164,334418618006;127,640718357745;141,263714715128;127,911105508446;166,856497058189;151,079989301575;117,036707348565;108,762283935889;119,884250369785;116,937932909252;75
"200030658";65,7459042581436;66,5418760624431;92,0907734846874;95,6661713691912;82,564693304574;59,9867647107327;69,5566185219427;111,225239475454;162,063989142184;140,51590762683;218,730581558082;106,25
"200030674";92,3065759239147;108,746604558596;77,2902223967877;81,2692970094974;122,937627004327;123,494610869687;115,605049684645;108,562371358528;101,760834464363;121,33545121667;135,692898683884;56,25
"200032514";81,0677963727906;101,999948054349;86,3029688144743;101,359942074527;124,683472683147;138,411508105679;101,917912367954;124,254829837013;96,3880766915658;170,144687950703;282,024396309634;112,5
"200033025";89,4623220720539;93,4047583232981;75,2453714740151;151,530333412065;115,566831867388;123,736410398607;96,2784204474532;111,285559694453;103,911813732071;94,3380322192381;142,903157472272;43,75
"200033090";59,2343463186687;77,7814595323384;115,063589906565;56,9381069851496;85,4227253032076;83,0009656950999;52,3942079804859;109,738398861928;97,88553806539;88,6899640087201;120,066665474299;181,25
"200033116";87,2396930248122;110,425347779823;111,501218793585;58,8530571568887;113,133818422463;123,476698977114;111,631638657103;88,0368098036177;76,0531618198695;113,49081869437;86,4323851937951;62,5
"200033173";58,3987763723388;90,3285342375787;100,155672577882;55,9776151962107;58,4723364700544;42,8244157068201;53,7849056065605;103,345729085828;92,2544699372174;74,937816527883;124,801817318467;137,5
"200033181";93,0862759553034;67,9792480948335;101,789898968952;56,1652353999085;102,764618335975;95,8259890819979;85,4130912048251;100,780103133512;90,2940648779196;83,0541260641043;120,579685664994;93,75
"200033207";112,796986677231;129,726474946915;91,5552428532101;115,380407180351;131,412308370937;161,518933132072;139,582644863491;116,799872760587;100,416058075775;93,8455064546117;32,425011515735;25
"200033298";57,3395375343882;58,4631771641686;116,899953670113;145,550864710989;126,160901709074;84,649684611302;72,1076427045487;109,092254728294;93,1792340864663;115,774378649072;203,541334052361;62,5
"200033579";111,922468035881;106,190487540269;98,6577933000179;135,919020714394;98,3853470840654;117,861700286765;101,953988951596;95,8728429860536;103,244261157222;94,0555503295246;137,025373874612;68,75
"200033827";124,155685558623;196,358579247859;73,5118081751563;60,9106941625428;106,12610688751;157,700420570264;141,234033808056;112,264346266595;103,440742343616;112,782678237452;150,220477654907;75
"200033868";84,2659666690199;118,202723215036;86,220537489564;125,079575722102;133,043267739542;124,88424273326;127,561336886229;97,6320307644952;130,171054995978;108,834230444104;74,7315583444375;75
"200034023";76,4087502656655;77,9595531897542;72,1937754208864;48,1057942688863;89,0618311913582;86,9444631674114;74,2653505468595;107,866071690918;122,973760597231;104,849696990469;97,4826875188075;118,75
"200034031";60,727772933253;66,3476907957401;58,5580290542529;112,483173639044;104,9060053204;80,6679420691293;68,7862429080648;124,814857795752;142,742741424111;136,472261623387;232,232469308581;112,5
"200034049";59,0734285503102;82,2008691453783;66,1463263464801;112,483173639044;106,923048620371;93,6248835780664;93,2848421798037;128,561983464005;133,75963407773;99,767674175339;153,349157722786;137,5
"200034056";67,9660787787731;68,8273564148084;74,3733251160589;117,718728907952;100,68706019992;71,0862945131049;78,7095128430781;125,045544902527;167,158078084502;137,478709444034;181,491015366205;112,5
"200034064";102,686788315752;66,3974138359642;42,3824632199352;112,483173639044;96,0717644578769;108,302805449624;96,0705744257228;118,097309474155;170,631932477829;141,605037675216;285,698320513308;50
"200034098";82,4547638032315;54,7414346255295;56,9479411395308;58,8530571568887;89,0254706812779;51,1827023712024;43,4568153694408;104,223669896595;88,2132745246451;210,342024589662;111,878001549751;75
"200034130";53,547539962422;158,198735982305;98,6309973878633;38,280990259481;56,7287356678992;52,0795490689987;58,8023237930717;92,8344253070282;120,957271988402;105,103240324483;99,0043684947108;200
"200034197";66,8902802122977;104,520249961285;71,5048200206267;96,8082495519604;118,711285222383;134,520074350191;108,438110839222;120,903100811804;111,580732816226;135,697278956787;288,291676611841;81,25
"200034205";110,949911106908;179,060347576834;52,8651714551789;71,0698771297539;106,035215851141;174,213432368394;137,587980945059;114,569621057649;118,906184006562;137,194241398981;189,135703963952;100
"200034270";69,8068722142746;76,1456668205945;81,1439894579573;128,772084473473;102,340905543663;83,0301480591461;74,5927214718164;99,0853354899001;125,227952221042;98,6687561670581;101,927574402092;87,5
"200034379";90,0962920081073;119,931870758501;67,3729059183009;74,9198281523417;94,9497526522799;118,662568400876;112,247548600231;97,3341055470203;140,432814249195;133,369325687738;139,621545313054;68,75
"200034411";85,3518039480307;96,8398697136782;72,3279141074379;125,389858039512;100,989728261871;120,105340613436;117,152215175272;99,2338774086617;140,65450800199;146,911106687369;169,149163986915;93,75
"200034601";95,6076450658246;80,6449301154157;47,990132199206;125,389858039512;99,5794955537931;112,032364441048;121,904490280551;112,821893400911;156,036236873041;118,792363402414;116,359715959919;37,5
"200034635";60,9761034963014;42,9822926811132;62,8093240961178;64,0907680897692;81,4621645585095;45,1242884908395;41,2766507724025;102,34566185271;104,813411151694;73,2447698535596;181,955937695708;143,75
"200034692";86,1319727477876;167,404250783284;89,2388187699418;143,635135545831;104,129439911841;129,015995441982;119,340937670523;104,243161492277;125,579408272461;110,949218133016;73,6873965312273;87,5
"200034700";98,9802541782469;122,093178912389;83,1114258903115;115,27718854293;103,108090132066;119,62037987926;113,537042507847;104,123473666971;105,572568151649;106,453121553875;78,1191306819899;56,25
"200034718";92,0201070310427;197,704545718632;105,408240258117;159,712811952666;129,677367000227;156,606473151092;136,641908959163;107,874864966861;111,92345627433;87,6251557709928;175,606288643903;43,75
"200034726";79,943602221929;71,5229456068748;73,4133227158797;131,497539907827;101,555648604308;75,288403634073;69,3133860506994;121,969647631756;102,786102227861;141,068742277505;247,510921236777;106,25
"200034825";89,9583592091217;60,4314524598437;59,8207704556405;106,402021018399;107,64915091407;123,47402265854;80,4320471468674;99,5601267265393;81,9176119068246;81,2475456323405;135,940613663891;56,25
"200034833";65,5590251557373;101,833963280261;44,1823010508405;106,166039793339;117,010066673614;126,915752952022;107,049502830576;116,572195215456;110,230481736645;120,985339469106;260,307828892146;43,75
"200034874";55,6583511753601;138,017960739892;102,175931028214;109,175145802012;112,022943876586;92,5405640466968;87,3649260590161;109,922511369318;113,082280851204;160,666161628604;321,281585783672;106,25
"200034882";77,3964436492079;66,2403780422006;66,8143261117669;119,942509799656;94,7146725355309;50,0391665052478;46,9091726467754;104,792299720062;101,811812155249;152,427796804781;71,721914676566;31,25
"200034957";74,4231469699542;70,3935883712286;70,8273783861218;100,114351388511;82,8702097778559;86,6012066160555;72,0175930789907;103,722564036439;100,647418516693;86,8007936839364;91,2440750670788;143,75
"200035087";83,9488665412136;114,194298138805;76,7408196764356;95,3500860783168;104,432837986098;114,724245178145;100,177584704994;111,840614569481;118,60408994545;116,143230006528;100,653404173598;100
"200035103";60,3123425644566;77,5166713822265;97,1757369901248;57,7269531226636;116,580979775843;94,6683852689499;84,4526378371333;123,145251009315;105,790435638391;93,6853883967983;379,900483758774;87,5
"200035111";65,8491764585747;58,4490254178712;104,57218116433;0;123,750301240608;89,1869528513521;83,0892636132587;110,776762287616;99,844348630982;91,3131936349448;236,868981488732;75
"200035129";106,023795856621;148,174274767173;66,2219672103452;125,389858039512;123,042595592051;177,463755512761;173,052305396924;109,317247949591;142,87642953211;138,148456833025;226,740774000124;62,5
"200035137";54,2626420937032;69,5208781569168;43,8166508749052;110,51084172501;130,278829684988;96,7823942068925;84,699441060776;112,939605492159;142,446884473592;113,153208454049;234,484030645368;56,25
"200035202";69,4229185021837;62,1388955792037;97,8156729247596;112,865758249574;116,646935527379;91,5397263719017;85,4868319129817;108,425634062439;123,019251024377;119,236261127332;160,517286788477;87,5
"200035319";90,6530371574877;139,131769501938;59,4623315233496;96,9756311828174;101,723165968542;135,941304898458;119,109342703256;95,9828946877752;93,7101592479046;93,5327852556851;47,2825868306335;50
"200035327";56,6155643530825;90,8756203033309;43,0219013046025;77,7673979535757;105,868309671276;107,017314547367;90,5957864878473;88,0772092913588;121,702001683516;107,193893494884;194,179838760344;68,75
"200035442";73,2111809738664;128,425593748244;117,835130919762;210,240137915874;118,477875910292;117,541988814848;90,2942037461389;97,4428250988362;106,256586719565;161,875491181228;245,606991073417;93,75
"200035459";111,333103395496;83,3372407249886;78,8725380481972;125,271717032031;101,282745779163;103,723991906399;96,4121313498234;98,0482157947844;89,126710984187;91,9894107418456;120,962456788265;81,25
"200035533";78,7105336652532;76,4048934955963;62,4704756524665;97,6910888195667;108,681368925914;112,047508388649;85,0116505756965;84,634148827394;109,182340890518;148,011528555672;206,579592419596;62,5
"200035541";65,1725293254239;87,9485863566844;53,6658876018808;210,240137915874;118,317618768337;102,122410259624;96,3139583673029;94,448162337554;111,809171366698;131,974591661477;242,840903854951;93,75
"200035632";81,9437355240767;77,6170939315838;61,0807513295299;134,166403801577;116,070871375894;90,3983753400001;81,4940411126433;102,676486602789;108,760906784041;119,231539925906;350,05116003487;56,25
"200035665";108,577976921416;111,373855323384;118,616886732993;141,424422670214;111,658653843669;119,810102321472;105,471050316557;85,2081319472596;72,5750975599178;130,166385699239;95,6915116770014;81,25
"200035707";82,0163475409255;113,171697794012;97,5419841354771;111,555991547198;104,668778162111;151,879594650484;123,895394372653;111,755281557417;111,612824512682;144,488848572304;192,02098581873;106,25
"200035715";109,538817718877;118,594221811708;81,7899792701762;63,7655124652328;102,009163618266;142,370233664016;135,868538007954;106,990218619146;116,356250099855;108,788349598994;96,8007736474517;37,5
"200035723";99,7231728161861;120,172025786383;62,3479569778327;81,1773200629621;100,284375234954;126,270814610082;121,275184295952;103,922167963232;131,193187565967;139,830141712327;143,545779480604;87,5
"200035731";87,1113050330984;76,7209037821877;91,8917570442485;111,706110707132;115,723900658242;114,230525233043;106,443091299059;105,284462958922;115,119588947535;90,060670470387;117,415048025037;68,75
"200035756";35,5389515160787;82,1983741998432;61,6320733819543;119,648858976513;108,389673903453;110,419010735267;81,1640524344716;119,780332963773;151,921105332777;155,787689702188;408,037173668297;93,75
"200035764";61,4275661783493;56,8573799472683;89,5393556431207;64,3372509115158;107,129292018982;85,6949048501265;61,2166419741265;105,626511152799;61,3021416027116;101,866872492352;142,828882864233;112,5
"200035772";52,6290704204875;76,7098167504473;104,022802215353;59,8450997230301;102,601887720396;84,8687461051572;59,6667529458823;118,167186887996;129,816755649691;108,356681308273;301,70278609704;162,5
"200035814";72,1524525623006;75,8785106700187;94,8247125655277;119,548313716869;124,965715670516;113,290567370153;95,966879017576;106,343423607809;106,810941360141;115,47330828669;188,624976813599;50
